30,03,2017,00,00,04.1,170,06.4,13.4,09.4,1021.6,4.19,27
30,03,2017,00,05,01.7,210,04.0,13.4,09.4,1021.6,4.26,27
30,03,2017,00,10,01.6,157,03.7,13.3,09.4,1021.6,4.35,27
30,03,2017,00,15,02.5,174,04.6,13.2,09.4,1021.7,4.41,27
30,03,2017,00,20,02.6,182,04.9,13.4,09.4,1021.7,4.47,27
30,03,2017,00,25,04.2,193,05.2,13.2,09.4,1021.7,4.52,27
30,03,2017,00,30,03.8,189,04.7,13.0,09.4,1021.6,4.57,27
30,03,2017,00,35,01.7,180,02.4,12.9,09.4,1021.6,4.59,27
30,03,2017,00,40,02.1,195,03.2,12.8,09.4,1021.5,4.61,27
30,03,2017,00,45,04.9,199,07.7,13.1,09.4,1021.5,4.64,27
30,03,2017,00,50,08.2,194,09.8,13.4,09.4,1021.5,4.65,27
30,03,2017,00,55,06.5,198,08.0,13.5,09.4,1021.5,4.65,27
30,03,2017,04,40,14.4,223,15.7,13.6,09.4,1020.3,3.32,27
30,03,2017,04,45,15.9,228,18.1,13.5,09.4,1020.4,3.20,27
30,03,2017,04,50,14.4,231,16.0,13.3,09.4,1020.3,3.03,27
30,03,2017,04,55,14.2,234,15.6,13.1,09.4,1020.3,2.86,27
30,03,2017,05,00,13.0,230,14.2,12.8,09.4,1020.3,2.73,27
30,03,2017,05,05,13.8,226,17.2,13.1,09.4,1020.3,2.56,24
30,03,2017,05,10,13.3,222,14.6,13.2,09.4,1020.3,2.43,27
30,03,2017,05,15,12.5,228,13.7,13.1,09.4,1020.4,2.27,12
30,03,2017,05,20,11.6,232,12.4,13.0,09.4,1020.3,2.11,27
30,03,2017,05,25,11.5,227,13.5,12.9,09.5,1020.3,1.99,23
30,03,2017,05,30,12.4,228,13.1,13.1,09.6,1020.2,1.84,27
30,03,2017,05,35,10.5,232,11.0,13.0,09.6,1020.3,1.72,27
30,03,2017,05,40,12.8,229,13.4,13.0,09.6,1020.3,1.59,27
30,03,2017,05,45,11.6,230,12.4,13.0,09.6,1020.3,1.45,27
30,03,2017,05,50,10.6,223,12.4,12.9,09.6,1020.2,1.35,27
30,03,2017,05,55,11.2,219,12.0,13.0,09.6,1020.3,1.24,27
30,03,2017,06,00,08.9,212,10.4,12.9,09.7,1020.2,1.15,27
30,03,2017,06,05,09.0,210,10.2,12.6,09.7,1020.1,1.05,27
30,03,2017,06,10,08.6,201,10.5,12.6,09.7,1020.1,.95,27
30,03,2017,06,15,08.3,196,11.7,12.7,09.8,1020.1,.88,27
30,03,2017,06,20,10.4,204,11.9,12.6,09.8,1020.1,.80,27
30,03,2017,06,25,09.5,198,12.2,12.7,09.8,1020.1,.74,27
30,03,2017,06,30,08.6,196,11.0,12.8,09.8,1020.1,.70,27
30,03,2017,06,35,07.5,193,09.9,12.7,09.8,1020.1,.66,27
30,03,2017,06,40,06.4,188,09.4,12.6,09.8,1020.0,.64,27
30,03,2017,06,45,06.4,185,07.9,12.6,09.8,1020.0,.62,27
30,03,2017,06,50,05.6,182,08.9,12.7,09.8,1020.0,.60,27
30,03,2017,06,55,04.4,180,05.5,12.6,09.8,1020.0,.61,27
30,03,2017,07,00,06.7,176,09.3,12.3,09.6,1020.0,.63,27
30,03,2017,07,05,07.0,182,09.7,12.3,09.5,1019.9,.65,27
30,03,2017,07,10,08.1,180,11.1,12.5,09.4,1019.9,.69,27
30,03,2017,07,15,05.3,178,08.5,12.4,09.4,1019.9,.73,26
30,03,2017,07,20,04.6,179,08.7,12.2,09.4,1020.0,.79,27
30,03,2017,07,25,04.8,172,08.4,12.2,09.5,1019.9,.84,27
30,03,2017,07,30,04.0,181,05.6,12.1,09.5,1020.0,.91,27
30,03,2017,07,35,04.2,182,07.5,12.1,09.5,1020.0,.98,27
30,03,2017,07,40,02.8,194,04.9,12.1,09.6,1020.0,1.02,27
30,03,2017,07,45,04.4,182,05.9,12.1,09.6,1020.0,1.10,25
30,03,2017,07,50,04.2,190,07.5,12.1,09.6,1020.0,1.16,24
30,03,2017,07,55,03.7,171,06.7,12.1,09.6,1020.0,1.23,24
30,03,2017,08,05,01.3,182,04.6,12.3,09.6,1019.9,1.38,24
30,03,2017,08,15,04.0,179,06.4,12.6,09.6,1019.9,1.51,27
30,03,2017,08,20,04.0,180,05.6,12.7,09.6,1019.9,1.59,27
30,03,2017,08,25,04.8,173,07.4,12.7,09.5,1019.9,1.66,24
30,03,2017,08,30,04.0,185,05.7,12.8,09.5,1020.0,1.72,24
30,03,2017,08,35,03.0,171,05.2,13.0,09.4,1020.0,1.79,27
30,03,2017,08,40,03.5,177,05.4,13.1,09.4,1020.0,1.85,26
30,03,2017,08,45,03.5,180,04.6,13.3,09.4,1020.0,1.91,27
30,03,2017,08,50,03.0,181,05.7,13.4,09.4,1020.0,1.98,23
30,03,2017,08,55,03.7,177,05.4,13.5,09.4,1020.0,2.02,26
30,03,2017,09,00,01.2,183,02.0,13.6,09.5,1020.0,2.08,27
30,03,2017,09,05,03.8,189,04.4,13.6,09.5,1020.0,2.12,24
30,03,2017,09,10,02.9,188,04.7,13.3,09.5,1020.1,2.16,23
30,03,2017,09,15,08.8,207,10.8,14.0,09.5,1020.0,2.19,27
30,03,2017,09,20,08.0,196,09.6,14.0,09.5,1020.1,2.21,27
30,03,2017,09,25,06.1,189,07.0,14.0,09.5,1020.1,2.24,22
30,03,2017,09,30,06.4,199,08.1,14.0,09.5,1020.1,2.25,26
30,03,2017,09,35,05.4,195,08.4,14.0,09.5,1020.2,2.26,27
30,03,2017,09,40,04.4,195,07.3,14.0,09.5,1020.2,2.27,27
30,03,2017,09,45,01.8,185,04.6,14.2,09.5,1020.2,2.29,27
30,03,2017,09,50,03.3,201,04.7,14.1,09.5,1020.2,2.29,27
30,03,2017,09,55,03.7,215,05.1,13.9,09.5,1020.2,2.30,27
30,03,2017,10,00,02.9,193,04.4,14.0,09.5,1020.2,2.32,27
30,03,2017,10,05,01.5,193,02.8,14.2,09.5,1020.2,2.34,23
30,03,2017,10,10,01.5,204,02.4,14.1,09.5,1020.3,2.36,27
30,03,2017,10,15,04.0,223,05.3,14.0,09.5,1020.4,2.38,27
30,03,2017,10,25,05.1,207,05.8,14.3,09.5,1020.3,2.42,27
30,03,2017,10,30,04.2,209,05.3,14.4,09.5,1020.2,2.46,27
30,03,2017,10,35,05.2,199,06.4,14.6,09.5,1020.1,2.49,27
30,03,2017,10,40,08.9,217,11.1,14.4,09.5,1020.1,2.54,27
30,03,2017,10,45,08.6,216,09.8,14.9,09.5,1020.1,2.58,27
30,03,2017,10,50,07.4,224,08.9,15.0,09.5,1020.1,2.63,27
30,03,2017,10,55,11.9,217,13.3,15.4,09.5,1020.0,2.68,27
30,03,2017,11,00,12.2,218,13.9,15.5,09.5,1020.0,2.74,27
30,03,2017,11,05,10.0,213,11.0,15.6,09.5,1020.0,2.80,27
30,03,2017,11,15,10.2,212,12.7,15.6,09.5,1019.8,2.94,27
30,03,2017,11,20,08.3,201,09.1,15.4,09.5,1019.7,3.03,27
30,03,2017,11,25,09.4,208,10.4,15.4,09.5,1019.7,3.10,27
30,03,2017,11,30,09.7,212,11.9,15.5,09.5,1019.6,3.20,27
30,03,2017,11,35,10.9,214,11.5,15.6,09.5,1019.6,3.30,27
30,03,2017,11,40,09.8,215,10.8,15.6,09.4,1019.6,3.38,27
30,03,2017,11,45,11.3,215,12.6,16.0,09.5,1019.5,3.49,27
30,03,2017,11,50,10.8,211,12.4,15.8,09.5,1019.4,3.57,27
30,03,2017,11,55,10.6,221,11.3,15.9,09.5,1019.4,3.69,27
30,03,2017,12,00,08.9,210,09.3,15.8,09.5,1019.3,3.79,27
30,03,2017,12,05,09.3,212,10.2,15.6,09.5,1019.3,3.87,27
30,03,2017,12,10,12.5,210,14.1,16.1,09.4,1019.2,3.98,27
30,03,2017,12,15,11.9,208,14.6,16.1,09.5,1019.2,4.06,27
30,03,2017,12,20,12.3,218,12.7,15.9,09.4,1019.2,4.15,27
30,03,2017,12,25,07.6,204,08.4,15.5,09.5,1019.1,4.24,27
30,03,2017,12,30,03.3,176,05.5,15.9,09.4,1019.2,4.30,27
30,03,2017,12,35,05.4,202,06.0,15.7,09.4,1019.1,4.38,27
30,03,2017,12,40,05.6,196,06.6,15.4,09.5,1019.1,4.42,27
30,03,2017,12,45,05.8,194,07.6,15.6,09.5,1019.0,4.48,27
30,03,2017,12,50,02.4,171,05.9,15.6,09.5,1018.9,4.51,27
30,03,2017,12,55,02.6,193,05.7,15.7,09.4,1018.8,4.54,27
30,03,2017,13,00,02.0,189,05.0,15.4,09.5,1018.8,4.56,27
30,03,2017,13,10,05.0,121,05.6,12.2,09.5,1018.7,4.57,19
30,03,2017,13,15,09.4,103,10.5,11.6,09.4,1018.5,4.57,18
30,03,2017,13,20,10.6,107,11.9,11.6,09.5,1018.5,4.57,15
30,03,2017,13,25,10.1,111,10.8,11.5,09.5,1018.4,4.56,12
30,03,2017,13,30,10.5,108,11.3,11.5,09.5,1018.3,4.54,13
30,03,2017,13,35,10.9,108,11.4,11.5,09.6,1018.3,4.52,12
30,03,2017,13,45,11.2,103,12.4,11.4,09.5,1018.2,4.50,14
30,03,2017,13,50,10.3,104,10.9,11.1,09.6,1018.2,4.48,12
30,03,2017,14,00,11.6,104,12.1,11.1,09.6,1018.0,4.46,13
30,03,2017,14,10,11.4,103,12.4,11.2,09.6,1017.8,4.45,12
30,03,2017,14,15,11.3,103,12.4,11.3,09.6,1017.8,4.44,12
30,03,2017,14,25,13.0,107,13.7,11.0,09.5,1017.6,4.41,11
30,03,2017,14,30,14.3,108,15.4,11.0,09.6,1017.6,4.40,12
30,03,2017,14,35,12.8,106,14.1,10.9,09.6,1017.6,4.39,10
30,03,2017,14,40,13.4,105,14.5,10.8,09.6,1017.5,4.39,10
30,03,2017,14,45,13.8,105,14.8,10.8,09.6,1017.4,4.38,10
30,03,2017,14,50,12.4,106,13.7,10.9,09.6,1017.5,4.38,10
30,03,2017,15,00,11.6,106,12.7,10.8,09.6,1017.5,4.39,10
30,03,2017,15,10,13.2,104,13.9,10.8,09.6,1017.3,4.40,10
30,03,2017,15,15,13.1,103,13.9,10.9,09.6,1017.3,4.40,11
30,03,2017,15,25,13.6,104,14.9,11.0,09.6,1017.1,4.40,11
30,03,2017,15,35,12.1,101,13.5,11.0,09.5,1017.0,4.40,12
30,03,2017,15,40,13.7,100,14.1,11.0,09.5,1016.8,4.37,11
30,03,2017,15,50,13.9,101,15.2,11.0,09.5,1016.8,4.35,12
30,03,2017,16,00,13.1,097,14.2,11.0,09.5,1016.7,4.29,12
30,03,2017,16,05,12.4,098,13.0,11.3,09.5,1016.5,4.21,13
30,03,2017,16,15,12.3,099,13.6,11.3,09.5,1016.4,4.14,13
30,03,2017,16,25,11.6,096,12.0,11.4,09.5,1016.4,4.02,14
30,03,2017,16,30,11.9,099,12.3,11.5,09.5,1016.3,3.94,14
30,03,2017,16,40,11.6,100,11.9,11.8,09.5,1016.3,3.73,15
30,03,2017,16,50,11.2,097,11.7,11.7,09.5,1016.2,3.50,14
30,03,2017,16,55,11.1,094,11.5,11.7,09.6,1016.1,3.36,14
30,03,2017,17,05,10.4,092,10.8,11.9,09.5,1016.0,3.07,15
30,03,2017,17,10,09.4,096,10.7,11.7,09.5,1015.7,2.78,14
30,03,2017,17,15,09.9,091,10.9,11.8,09.5,1015.6,2.65,15
30,03,2017,17,20,10.3,090,10.9,11.9,09.5,1015.5,2.49,15
30,03,2017,17,25,09.8,090,10.6,12.0,09.5,1015.5,2.37,15
30,03,2017,17,30,09.4,090,09.9,12.1,09.5,1015.5,2.21,15
30,03,2017,17,35,08.2,090,08.6,12.1,09.6,1015.4,2.09,14
30,03,2017,17,45,09.3,096,10.0,11.9,09.6,1015.4,1.91,14
30,03,2017,17,55,10.0,090,11.2,12.2,09.7,1015.3,1.66,16
30,03,2017,18,25,11.8,104,12.6,12.2,09.8,1014.9,.93,18
30,03,2017,18,30,13.7,103,14.5,12.2,09.9,1014.7,.86,11
30,03,2017,18,35,13.7,106,14.4,12.3,09.9,1014.8,.79,19
30,03,2017,18,45,12.0,103,12.6,12.3,09.9,1014.7,.72,18
30,03,2017,18,50,12.5,098,13.0,12.3,09.9,1014.7,.68,20
30,03,2017,19,00,14.0,097,14.9,12.5,09.9,1014.5,.61,23
30,03,2017,19,05,15.5,106,16.8,12.6,09.9,1014.5,.58,23
30,03,2017,19,15,15.4,106,15.9,12.8,09.9,1014.4,.58,23
30,03,2017,19,20,14.1,103,14.8,12.4,09.6,1014.4,.62,23
30,03,2017,19,30,13.7,103,14.9,12.5,09.5,1014.4,.67,23
30,03,2017,19,40,13.2,104,14.0,12.3,09.6,1014.3,.77,20
30,03,2017,19,45,13.6,107,14.5,12.1,09.6,1014.3,.83,19
30,03,2017,19,55,11.2,107,11.9,11.9,09.6,1014.4,.96,18
30,03,2017,20,05,11.8,107,14.0,11.8,09.7,1014.1,1.09,17
30,03,2017,20,15,13.4,115,14.4,11.8,09.7,1014.0,1.24,15
30,03,2017,20,20,12.3,117,12.9,11.9,09.8,1014.1,1.36,15
30,03,2017,20,30,12.1,111,13.0,11.6,09.8,1014.1,1.43,14
30,03,2017,20,35,12.1,109,13.4,11.6,09.8,1014.0,1.50,14
30,03,2017,20,45,09.7,102,11.1,11.5,09.7,1014.1,1.63,13
30,03,2017,20,55,09.1,104,10.1,11.4,09.6,1014.0,1.77,14
30,03,2017,21,00,08.0,104,08.8,11.4,09.6,1014.0,1.83,14
30,03,2017,21,10,07.8,100,08.7,11.4,09.6,1013.9,1.96,14
30,03,2017,21,15,08.9,101,09.5,11.3,09.6,1013.8,2.05,13
30,03,2017,21,25,09.9,101,10.4,11.3,09.6,1013.7,2.10,14
30,03,2017,21,35,08.9,097,10.0,11.3,09.6,1013.6,2.16,14
30,03,2017,21,40,10.6,097,11.9,11.2,09.6,1013.5,2.20,14
30,03,2017,21,45,10.8,096,11.2,11.1,09.6,1013.3,2.22,13
30,03,2017,21,50,11.3,097,12.5,11.1,09.6,1013.2,2.23,13
30,03,2017,22,00,11.3,095,11.5,11.1,09.6,1013.2,2.25,14
30,03,2017,22,05,10.9,097,11.8,11.1,09.6,1013.1,2.27,14
30,03,2017,22,10,10.1,098,10.5,11.1,09.6,1012.9,2.28,14
30,03,2017,22,15,11.1,101,11.7,11.0,09.6,1012.9,2.31,12
30,03,2017,22,20,10.8,104,11.6,11.0,09.6,1012.9,2.30,14
30,03,2017,22,25,11.1,105,11.8,11.1,09.6,1012.8,2.34,14
30,03,2017,22,30,10.8,104,11.8,11.0,09.6,1012.7,2.36,12
30,03,2017,22,35,10.1,102,11.2,10.9,09.6,1012.7,2.38,12
30,03,2017,22,40,09.6,102,10.1,10.9,09.6,1012.6,2.42,12
30,03,2017,22,50,11.1,103,12.3,10.9,09.6,1012.5,2.45,12
30,03,2017,22,55,10.7,106,11.2,10.9,09.6,1012.3,2.52,13
30,03,2017,23,05,09.5,111,10.0,10.9,09.6,1012.1,2.58,14
30,03,2017,23,10,09.8,114,10.7,10.9,09.6,1012.2,2.64,14
30,03,2017,23,15,09.3,118,10.0,10.9,09.6,1012.1,2.70,14
30,03,2017,23,20,09.2,126,09.9,10.9,09.6,1012.1,2.74,14
30,03,2017,23,25,09.5,122,10.2,10.9,09.6,1011.9,2.84,14
30,03,2017,23,30,09.7,123,09.9,10.9,09.6,1011.9,2.93,14
30,03,2017,23,35,08.9,126,09.7,10.9,09.6,1011.8,3.02,14
30,03,2017,23,40,08.2,131,08.4,10.9,09.6,1011.7,3.12,15
30,03,2017,23,50,07.5,134,08.2,10.9,09.6,1011.7,3.24,15
30,03,2017,23,55,07.6,133,07.9,11.0,09.6,1011.6,3.40,16
