29,03,2017,00,10,19.0,235,21.9,10.9,1019.8,4.87
29,03,2017,01,10,20.3,233,22.5,10.8,1019.4,4.59
29,03,2017,02,10,19.4,236,22.1,10.6,1019.4,4.66
29,03,2017,03,10,16.6,241,20.5,10.4,1019.7,4.49
29,03,2017,04,10,20.0,235,22.7,10.6,1019.7,3.33
29,03,2017,05,10,17.6,247,20.3,10.6,1019.6,1.37
29,03,2017,06,10,15.2,245,19.2,10.4,1019.7,.58
29,03,2017,06,15,12.6,243,14.6,10.4,1019.7,.58
29,03,2017,06,20,13.9,246,16.5,10.4,1019.7,.58
29,03,2017,06,25,14.2,243,15.3,10.4,1019.7,.60
29,03,2017,06,30,14.2,241,17.3,10.4,1019.7,.63
29,03,2017,06,35,14.9,245,17.1,10.4,1019.7,.67
29,03,2017,06,40,13.6,246,15.6,10.4,1019.7,.73
29,03,2017,06,45,13.4,242,17.0,10.4,1019.7,.79
29,03,2017,06,50,17.5,238,20.1,10.4,1019.7,.86
29,03,2017,06,55,13.2,242,15.8,10.5,1019.7,.95
29,03,2017,07,00,12.4,245,15.4,10.4,1019.7,1.04
29,03,2017,07,05,12.7,242,14.3,10.4,1019.7,1.15
29,03,2017,07,10,13.8,245,14.6,10.4,1019.7,1.23
29,03,2017,07,15,14.9,244,18.4,10.4,1019.7,1.35
29,03,2017,07,20,11.9,251,13.2,10.5,1019.7,1.42
29,03,2017,07,25,14.1,231,18.0,10.5,1019.7,1.53
29,03,2017,07,30,11.9,241,14.5,10.4,1019.7,1.62
29,03,2017,07,35,12.8,243,13.4,10.4,1020.8,1.72
29,03,2017,07,40,12.0,240,14.7,10.4,1020.8,1.81
29,03,2017,07,45,13.1,234,14.1,10.4,1020.8,1.89
29,03,2017,07,50,16.7,238,18.4,10.4,1020.8,1.94
29,03,2017,07,55,14.0,234,16.1,10.4,1020.8,2.03
29,03,2017,08,00,14.3,237,16.6,10.3,1020.8,2.08
29,03,2017,08,10,10.6,240,11.5,10.3,1020.8,2.17
29,03,2017,08,15,11.0,239,12.8,10.4,1020.8,2.22
29,03,2017,08,20,11.6,240,12.9,10.3,1020.8,2.27
29,03,2017,08,25,11.9,239,13.6,10.4,1020.8,2.31
29,03,2017,08,30,11.7,238,12.8,10.4,1020.8,2.36
29,03,2017,08,35,12.6,242,14.9,10.4,1020.8,2.39
29,03,2017,08,40,13.0,232,16.0,10.4,1020.8,2.43
29,03,2017,08,45,12.6,235,14.3,10.3,1020.8,2.46
29,03,2017,08,50,12.8,231,14.5,10.3,1020.8,2.47
29,03,2017,08,55,10.4,233,11.6,10.3,1020.8,2.49
29,03,2017,09,00,12.8,234,16.1,10.3,1020.8,2.51
29,03,2017,09,05,15.2,241,16.7,10.3,1020.8,2.51
29,03,2017,09,10,12.6,239,16.3,10.3,1020.8,2.52
29,03,2017,09,15,13.8,240,16.2,10.4,1020.8,2.52
29,03,2017,09,20,12.1,234,15.4,10.4,1020.8,2.52
29,03,2017,09,25,12.5,235,15.6,10.4,1020.8,2.52
29,03,2017,09,30,10.7,235,14.4,10.6,1020.8,2.52
29,03,2017,09,35,11.1,236,12.2,10.7,1020.8,2.51
29,03,2017,09,40,11.0,240,15.3,10.7,1021.5,2.51
29,03,2017,09,45,12.3,237,14.2,10.9,1021.5,2.51
29,03,2017,09,50,14.6,240,19.4,10.9,1021.5,2.51
29,03,2017,09,55,11.7,230,14.4,11.0,1021.5,2.52
29,03,2017,10,00,20.0,234,22.7,11.0,1021.5,2.54
29,03,2017,10,05,17.6,226,21.0,11.0,1021.5,2.56
29,03,2017,10,10,14.7,230,17.0,11.0,1021.5,2.58
29,03,2017,10,15,16.7,239,19.1,11.1,1021.5,2.65
29,03,2017,10,20,13.1,239,16.5,11.2,1021.5,2.70
29,03,2017,10,25,12.9,235,14.1,11.3,1021.5,2.77
29,03,2017,10,30,14.9,230,16.1,11.4,1021.5,2.85
29,03,2017,10,35,18.8,225,20.9,11.4,1021.5,2.92
29,03,2017,10,40,15.2,232,18.7,11.5,1021.5,3.00
29,03,2017,10,45,15.6,233,19.9,11.5,1021.5,3.10
29,03,2017,10,50,17.4,231,20.2,11.5,1021.5,3.20
29,03,2017,10,55,15.8,229,17.9,11.6,1021.5,3.29
29,03,2017,11,00,15.2,226,16.1,11.6,1021.5,3.40
29,03,2017,11,05,12.5,236,13.6,11.6,1021.5,3.52
29,03,2017,11,10,13.1,230,17.0,11.6,1021.5,3.64
29,03,2017,11,15,13.6,229,16.1,11.7,1021.5,3.75
29,03,2017,11,20,16.0,224,18.5,11.5,1021.5,3.84
29,03,2017,11,25,12.6,222,13.4,11.4,1021.5,4.01
29,03,2017,11,30,12.5,215,13.9,11.5,1021.6,4.13
29,03,2017,11,35,12.5,219,14.4,11.7,1021.6,4.25
29,03,2017,11,40,14.1,219,16.0,11.8,1021.6,4.37
29,03,2017,11,45,13.6,207,16.0,11.9,1021.6,4.38
29,03,2017,11,50,12.4,223,14.3,11.9,1021.6,4.54
29,03,2017,11,55,12.2,228,13.4,11.8,1021.6,4.61
29,03,2017,12,00,13.6,223,17.0,11.1,1021.5,4.71
29,03,2017,12,05,12.9,217,14.5,11.1,1021.5,4.76
29,03,2017,12,10,14.0,219,17.8,11.3,1021.5,4.83
29,03,2017,12,15,13.5,220,16.3,11.5,1021.4,4.86
29,03,2017,12,20,14.0,223,14.4,11.7,1021.4,4.88
29,03,2017,12,25,13.6,222,16.2,11.7,1021.4,4.89
29,03,2017,12,30,17.9,231,20.9,11.6,1021.4,4.90
29,03,2017,12,35,22.6,228,24.2,11.6,1021.4,4.89
29,03,2017,12,40,17.7,225,21.3,11.6,1021.4,4.87
29,03,2017,12,45,19.2,232,21.1,10.7,1021.4,4.85
29,03,2017,12,50,14.3,235,18.6,10.7,1021.4,4.80
29,03,2017,12,55,16.2,226,18.5,10.6,1021.4,4.75
29,03,2017,13,00,14.7,231,16.1,10.6,1021.4,4.71
29,03,2017,13,05,20.3,225,21.5,10.6,1021.4,4.66
29,03,2017,13,10,13.4,233,14.9,10.6,1021.4,4.63
29,03,2017,13,15,17.9,224,20.7,10.9,1021.4,4.59
29,03,2017,13,20,17.5,236,20.8,11.0,1021.4,4.56
29,03,2017,13,25,14.3,224,16.8,11.1,1021.4,4.54
29,03,2017,13,30,16.3,233,17.9,11.1,1021.3,4.51
29,03,2017,13,35,17.5,226,19.7,11.1,1021.3,4.50
29,03,2017,13,40,17.5,223,19.9,11.2,1021.3,4.49
29,03,2017,13,45,18.1,227,23.0,11.2,1021.3,4.48
29,03,2017,13,50,16.4,233,17.6,11.3,1021.3,4.48
29,03,2017,13,55,16.6,229,19.4,11.3,1021.3,4.50
29,03,2017,14,00,16.6,228,18.6,11.3,1021.3,4.52
29,03,2017,14,05,13.8,231,15.6,11.3,1021.3,4.53
29,03,2017,14,10,14.1,230,15.3,11.3,1021.3,4.54
29,03,2017,14,15,15.3,237,18.3,11.5,1021.3,4.55
29,03,2017,14,20,15.4,233,18.3,11.8,1021.0,4.57
29,03,2017,14,25,15.0,238,17.5,11.9,1021.0,4.57
29,03,2017,14,30,14.4,236,16.6,12.0,1021.0,4.57
29,03,2017,14,35,14.0,249,16.2,11.7,1021.0,4.57
29,03,2017,14,40,13.2,239,15.9,11.8,1021.0,4.57
29,03,2017,14,45,13.6,240,15.1,12.1,1021.0,4.55
29,03,2017,14,50,14.0,239,18.0,12.2,1021.0,4.54
29,03,2017,14,55,14.7,239,16.7,12.2,1021.0,4.54
29,03,2017,15,00,15.7,232,18.2,12.5,1021.0,4.52
29,03,2017,15,05,14.0,245,14.6,12.6,1021.0,4.52
29,03,2017,15,10,16.7,236,21.5,12.6,1021.0,4.44
29,03,2017,15,15,14.4,241,17.2,12.6,1021.0,4.46
29,03,2017,15,20,10.3,249,11.2,12.8,1021.0,4.43
29,03,2017,15,25,13.4,239,19.0,12.8,1021.0,4.42
29,03,2017,15,30,11.6,251,13.3,13.0,1021.0,4.37
29,03,2017,15,35,08.9,242,09.8,13.0,1020.9,4.34
29,03,2017,15,40,11.3,233,13.2,13.0,1020.9,4.28
29,03,2017,15,45,14.8,236,17.7,13.2,1020.9,4.23
29,03,2017,15,50,11.4,235,12.6,13.2,1020.9,4.16
29,03,2017,15,55,10.2,228,11.8,13.4,1020.7,4.08
29,03,2017,16,00,10.2,227,15.5,13.5,1020.7,4.02
29,03,2017,16,05,12.5,232,15.2,13.5,1020.7,3.92
29,03,2017,16,10,14.1,223,15.1,13.3,1020.7,3.81
29,03,2017,16,15,15.3,226,17.3,13.3,1020.7,3.69
29,03,2017,16,20,13.2,248,15.9,13.3,1020.7,3.55
29,03,2017,16,25,15.4,245,18.5,13.3,1020.7,3.41
29,03,2017,16,30,14.0,253,17.2,13.2,1020.7,3.25
29,03,2017,16,35,13.0,252,15.6,13.3,1020.5,3.09
29,03,2017,16,40,12.3,240,15.4,13.4,1020.5,2.93
29,03,2017,16,45,13.5,255,16.7,13.5,1020.5,2.76
29,03,2017,16,50,12.0,236,13.4,13.5,1020.5,2.58
29,03,2017,16,55,08.2,247,10.1,13.5,1020.5,2.40
29,03,2017,17,00,09.9,240,12.0,13.5,1020.5,2.25
29,03,2017,17,05,14.2,236,15.1,13.6,1020.5,2.08
29,03,2017,17,10,13.3,236,18.1,13.6,1020.5,1.90
29,03,2017,17,15,13.9,237,15.9,13.6,1020.5,1.73
29,03,2017,17,20,13.7,238,15.6,13.8,1020.2,1.56
29,03,2017,17,25,13.0,236,14.4,13.8,1020.2,1.40
29,03,2017,17,30,10.8,237,13.2,13.7,1020.2,1.27
29,03,2017,17,35,17.8,239,20.3,13.7,1020.2,1.14
29,03,2017,17,40,14.1,237,18.5,13.6,1020.2,1.01
29,03,2017,17,45,16.6,240,21.6,13.6,1020.2,.89
29,03,2017,17,50,15.8,242,18.2,13.5,1020.3,.80
29,03,2017,17,55,12.4,231,14.5,13.5,1020.3,.70
29,03,2017,18,00,16.6,230,17.7,13.3,1020.3,.64
29,03,2017,18,05,17.7,246,18.9,13.3,1020.3,.57
29,03,2017,18,10,13.2,237,15.6,13.1,1020.3,.53
29,03,2017,18,15,15.4,238,16.6,13.0,1020.3,.48
29,03,2017,18,20,12.7,240,13.8,13.0,1020.3,.45
29,03,2017,18,25,12.2,247,13.9,12.9,1020.3,.43
29,03,2017,18,30,12.0,233,15.1,12.9,1020.3,.42
29,03,2017,18,35,10.7,236,12.3,13.0,1020.3,.42
29,03,2017,18,40,12.5,218,12.9,13.0,1020.3,.42
29,03,2017,18,45,10.8,229,12.2,13.1,1020.3,.45
29,03,2017,18,50,12.7,230,15.0,13.0,1020.3,.48
29,03,2017,18,55,11.4,221,12.3,13.0,1020.3,.52
29,03,2017,19,00,09.1,221,10.6,13.0,1020.3,.57
29,03,2017,19,05,10.6,222,12.3,13.0,1020.3,.64
29,03,2017,19,10,12.2,222,13.3,13.0,1020.3,.72
29,03,2017,19,15,12.9,220,15.2,12.9,1020.3,.81
29,03,2017,19,20,13.9,211,15.7,13.0,1020.3,.91
29,03,2017,19,25,12.8,215,14.0,13.0,1020.3,1.02
29,03,2017,19,30,14.6,212,15.9,13.0,1020.3,1.13
29,03,2017,19,35,16.5,223,18.4,13.1,1020.3,1.25
29,03,2017,19,40,13.2,215,14.8,13.1,1020.3,1.36
29,03,2017,19,45,12.3,212,13.1,13.2,1020.3,1.46
29,03,2017,19,50,12.1,213,13.3,13.2,1020.3,1.57
29,03,2017,19,55,12.0,214,14.1,13.2,1020.4,1.64
29,03,2017,20,00,11.4,207,13.1,13.1,1020.4,1.73
29,03,2017,20,05,11.2,214,13.8,13.1,1020.4,1.82
29,03,2017,20,10,09.4,213,10.8,13.0,1020.4,1.89
29,03,2017,20,15,08.6,203,10.3,13.0,1020.4,1.96
29,03,2017,20,20,09.3,202,11.6,12.9,1020.4,2.02
29,03,2017,20,25,08.8,188,09.7,12.9,1020.4,2.06
29,03,2017,20,30,08.0,187,08.4,12.9,1020.7,2.12
29,03,2017,20,35,09.1,192,10.3,12.9,1020.7,2.18
29,03,2017,20,40,09.2,191,10.3,12.9,1020.7,2.21
29,03,2017,20,50,11.2,191,12.1,13.0,1021.0,2.27
29,03,2017,20,55,10.5,182,12.6,13.1,1021.0,2.32
29,03,2017,21,00,10.3,187,11.3,13.1,1021.0,2.35
29,03,2017,21,05,10.2,194,13.6,13.3,1020.8,2.38
29,03,2017,21,10,09.1,192,10.9,13.3,1020.7,2.40
29,03,2017,21,15,09.7,177,11.1,13.4,1020.7,2.42
29,03,2017,21,20,08.7,185,11.1,13.4,1020.7,2.42
29,03,2017,21,25,08.2,186,09.7,13.4,1020.7,2.42
29,03,2017,21,30,09.5,182,11.0,13.4,1020.7,2.44
29,03,2017,21,35,10.1,191,12.2,13.4,1020.7,2.44
29,03,2017,21,40,10.0,185,10.8,13.4,1020.7,2.44
29,03,2017,21,45,10.9,191,12.5,13.6,1020.7,2.42
29,03,2017,21,50,09.8,192,10.7,13.6,1020.7,2.41
29,03,2017,21,55,12.4,195,13.1,13.7,1020.7,2.41
29,03,2017,22,00,10.1,205,12.1,13.8,1020.7,2.40
29,03,2017,22,05,11.7,196,16.1,13.8,1020.7,2.40
29,03,2017,22,10,10.8,195,12.7,13.9,1020.7,2.40
29,03,2017,22,15,10.1,193,12.8,13.8,1020.7,2.42
29,03,2017,22,20,09.8,200,11.3,13.7,1020.7,2.44
29,03,2017,22,25,11.4,193,12.3,13.7,1020.7,2.48
29,03,2017,22,30,11.4,191,12.8,13.6,1020.7,2.51
29,03,2017,22,35,11.6,184,12.8,13.6,1020.7,2.55
29,03,2017,22,40,11.9,193,14.9,13.6,1020.7,2.62
29,03,2017,22,45,12.3,195,14.0,13.6,1020.7,2.70
29,03,2017,22,50,14.0,197,16.7,13.6,1020.7,2.77
29,03,2017,22,55,12.8,189,13.9,13.6,1020.7,2.86
29,03,2017,23,00,14.8,190,16.3,13.7,1020.7,2.93
29,03,2017,23,05,13.2,188,15.3,13.7,1020.7,3.04
29,03,2017,23,10,12.8,193,14.8,13.7,1020.7,3.14
29,03,2017,23,15,11.6,195,12.9,13.7,1020.7,3.25
29,03,2017,23,20,11.8,197,13.3,13.7,1020.7,3.35
29,03,2017,23,25,12.3,195,15.0,13.7,1020.7,3.46
29,03,2017,23,30,13.4,202,14.5,13.7,1020.7,3.59
29,03,2017,23,35,12.2,208,14.1,13.6,1020.7,3.72
29,03,2017,23,40,11.1,215,12.8,13.7,1020.7,3.83
29,03,2017,23,45,09.6,218,10.7,13.5,1020.7,3.96
29,03,2017,23,50,08.8,223,09.5,13.4,1020.7,4.08
29,03,2017,23,55,08.8,227,09.9,13.4,1020.7,4.19
